listing_id,seller_id,category,subcategory,brand,listing_created_date,price,discount_pct,image_count,has_video,title_length_chars,description_length_chars,specifications_filled_pct,has_size_chart,has_dimensions_listed,variant_count,item_weight_kg
L003296,S00015,Electronics,Small Appliances,Imported Brand,2024-11-09,403.37,0.367,2,False,35,440.0,0.578,False,False,4,0.7
L003297,S00015,Electronics,Cameras,Mid Brand,2026-05-05,320.39,0.343,2,False,59,411.0,0.488,False,False,4,0.84
L003298,S00255,Beauty,Haircare,Generic,2023-03-15,56.64,0.035,4,False,63,527.0,0.624,False,False,7,0.53
L003299,S00378,Fashion,Jeans,Mid Brand,2026-03-05,210.78,0.059,9,False,56,694.0,0.482,True,False,3,0.62
L003300,S00016,Fashion,Abayas,Generic,2025-12-24,175.08,0.094,2,False,53,1086.0,0.591,True,False,7,1.12
L003301,S00035,fashion,Dresses,Mid Brand,2024-12-22,279.95,0.306,3,False,64,739.0,0.694,True,True,7,0.83
L003302,S00382,Electronics,Small Appliances,Mid Brand,2023-08-25,268.23,0.172,4,False,65,623.0,0.511,False,False,5,1.01
L003303,S00196,Sports,Shoes,Mid Brand,2024-04-27,167.07,0.564,1,False,28,261.0,0.53,False,False,1,2.23
L003304,S00295,Beauty,Makeup,Mid Brand,2025-07-04,226.44,0.025,2,False,63,285.0,0.754,False,True,3,0.29
L003305,S00093,Home,Furniture,Mid Brand,2025-05-14,217.03,0.141,8,False,42,745.0,0.527,False,True,3,12.8
L003306,S00157,Fashion,Dresses,Mid Brand,2023-10-04,128.12,0.158,4,False,49,310.0,0.256,True,True,11,0.88
L003307,S00384,Electronics,Mobiles,Mid Brand,2025-08-04,373.61,0.02,2,False,74,649.0,0.769,False,False,2,0.86
L003308,S00115,Beauty,Haircare,Generic,2024-07-17,71.29,0.108,5,True,48,,0.464,,False,2,0.1
L003309,S00334,Fashion,Watches,Private Label,2024-03-10,117.38,0.048,12,False,87,1237.0,0.55,True,True,7,1.1
L003310,S00291,Electronics,Cameras,Premium Brand,2025-04-06,1426.72,0.036,6,False,77,,0.653,False,False,8,0.43
L003311,S00125,Electronics,Laptops,Mid Brand,2025-05-31,771.4,0.311,4,False,70,816.0,0.964,False,False,4,5.65
L003312,S00028,Fashion,Dresses,Mid Brand,2024-06-16,67.64,0.23,3,False,80,341.0,0.733,False,False,6,0.46
L003313,S00203,Fashion,T-Shirts,Mid Brand,2023-04-30,226.4,0.613,5,False,45,412.0,0.401,True,False,9,1.18
L003314,S00166,Fashion,Jeans,Imported Brand,2024-04-03,93.94,0.319,8,True,31,730.0,0.634,False,,10,0.75
L003315,S00325,Beauty,Skincare,Mid Brand,2024-09-14,194.01,0.058,4,False,36,799.0,0.831,False,False,7,0.78
L003316,S00242,Fashion,Dresses,Generic,2023-09-06,99.49,0.022,4,False,57,658.0,0.585,False,False,5,0.51
L003317,S00395,Fashion,Dresses,Mid Brand,2026-03-29,184.02,0.096,10,False,55,850.0,0.662,True,True,9,0.67
L003318,S00349,Home,Decor,Private Label,2024-01-02,67.63,0.08,3,True,74,,0.666,False,False,1,2.98
L003319,S00277,Fashion,Sneakers,Generic,2023-12-07,64.09,0.108,3,False,48,433.0,0.567,True,True,7,0.87
L003320,S00250,Fashion,Sneakers,Generic,2023-11-08,117.91,0.55,5,False,45,1745.0,0.628,,,13,0.26
L003321,S00373,Fashion,T-Shirts,Mid Brand,2026-03-21,37.36,0.534,2,False,8,436.0,0.694,True,True,10,1.0
L003322,S00300,Fashion,Sneakers,Generic,2023-03-07,235.82,0.047,1,False,62,639.0,0.687,True,False,15,0.24
L003323,S00086,Fashion,Dresses,Private Label,2025-10-01,101.91,0.017,4,True,67,541.0,0.721,True,True,11,1.14
L003324,S00099,Home,Furniture,Mid Brand,2023-08-01,234.25,0.394,12,True,72,887.0,0.457,False,True,5,
L003325,S00132,Fashion,Jeans,Premium Brand,2025-03-17,173.43,0.213,4,False,85,1240.0,0.919,True,False,8,0.87
L003326,S00171,Fashion,Sneakers,Private Label,2026-04-06,118.08,0.149,8,False,79,765.0,0.847,True,False,9,0.59
L003327,S00232,Electronics,Small Appliances,Premium Brand,2025-07-07,325.04,0.044,4,False,97,932.0,0.757,False,True,3,0.22
L003328,S00114,Electronics,Small Appliances,Private Label,2026-01-22,315.07,0.196,2,False,46,590.0,0.467,,False,3,0.85
L003329,S00227,Electronics,Mobiles,Imported Brand,2024-09-18,498.86,0.049,1,True,65,566.0,0.727,False,False,5,5.99
L003330,S00444,Fashion,Abayas,Mid Brand,2026-02-28,38.98,0.048,3,False,54,529.0,0.52,,False,5,0.72
L003331,S00044,Beauty,Skincare,Premium Brand,2026-01-25,87.32,0.155,4,False,96,501.0,0.416,False,False,4,0.2
L003332,S00126,Electronics,Laptops,Mid Brand,2026-01-13,410.31,0.24,7,False,69,1679.0,0.79,,True,5,0.72
L003333,S00128,Fashion,Dresses,Generic,2023-10-24,99.39,0.046,4,True,62,1112.0,0.729,True,True,9,0.2
L003334,S00048,Electronics,Headphones,Premium Brand,2023-08-08,524.32,0.411,7,True,72,549.0,0.537,False,True,2,1.09
L003335,S00259,Fashion,Abayas,,2023-09-15,49.88,0.206,9,False,75,984.0,0.699,True,False,8,0.38
L003336,S00380,Electronics,Small Appliances,Private Label,2025-04-09,454.9,0.282,1,False,53,1141.0,0.651,False,False,5,1.04
L003337,S00047,Electronics,Laptops,Mid Brand,2025-08-09,1078.72,0.219,8,False,64,775.0,0.667,False,True,9,0.26
L003338,S00431,Beauty,Makeup,Premium Brand,2024-05-28,78.61,0.506,5,False,42,1010.0,0.955,False,False,4,0.1
L003339,S00213,Fashion,Abayas,Mid Brand,2024-01-04,55.08,0.201,2,False,49,701.0,0.404,False,False,6,0.56
L003340,S00101,Sports,Shoes,Private Label,2025-03-06,251.82,0.107,5,True,69,371.0,0.679,False,True,5,2.4
L003341,S00276,Beauty,Makeup,Generic,2025-01-16,,0.06,2,False,59,338.0,0.418,False,False,4,0.54
L003342,S00260,Electronics,Mobiles,Generic,2025-09-21,147.42,0.081,8,True,64,550.0,0.62,False,False,3,0.56
L003343,S00307,Fashion,Abayas,Generic,2024-10-08,152.53,0.235,1,False,67,216.0,0.386,False,True,6,0.59
L003344,S00192,Fashion,Jeans,Generic,2025-11-02,188.5,0.084,11,False,62,369.0,0.826,True,False,12,1.02
L003345,S00155,Fashion,Jeans,,2025-09-25,70.56,0.527,5,True,42,134.0,0.55,True,False,10,0.37
L003346,S00107,Home,Storage,Mid Brand,2024-06-25,221.8,0.252,4,False,59,343.0,0.606,True,True,4,7.48
L003347,S00410,Sports,Shoes,Mid Brand,2025-02-23,157.49,0.118,2,False,57,299.0,0.367,False,False,1,2.7
L003348,S00116,Fashion,Abayas,Generic,2025-09-14,156.68,0.013,7,False,69,229.0,0.547,True,False,14,0.8
L003349,S00090,fashion,Sneakers,Mid Brand,2024-08-29,318.79,0.086,1,False,58,447.0,0.444,True,True,8,1.15
L003350,S00275,Fashion,Watches,Mid Brand,2023-04-03,157.27,0.175,4,True,56,569.0,0.552,True,True,13,0.58
L003351,S00354,Fashion,Jeans,Generic,2025-11-04,122.04,0.436,3,False,68,1771.0,0.888,True,True,19,1.01
L003352,S00251,Home,Kitchen,Mid Brand,2023-01-22,83.9,0.081,4,False,61,356.0,0.356,False,False,8,8.1
L003353,S00272,Electronics,Laptops,Generic,2025-06-26,199.96,0.224,2,False,46,1584.0,0.49,False,True,5,0.17
L003354,S00404,Beauty,Haircare,Generic,2024-03-24,130.47,0.287,6,False,110,798.0,0.709,False,False,5,0.35
L003355,S00271,Fashion,Watches,Private Label,2023-10-03,102.49,0.047,8,False,81,448.0,0.59,True,False,9,0.42
L003356,S00143,Fashion,Dresses,Mid Brand,2024-09-02,,0.023,4,False,56,272.0,0.603,False,True,9,0.35
L003357,S00114,Electronics,Mobiles,Imported Brand,2025-07-11,537.65,0.053,4,False,8,296.0,0.379,False,False,3,1.48
L003358,S00092,Home,Furniture,Premium Brand,2024-02-06,162.11,0.076,8,False,101,194.0,0.866,,True,7,5.29
L003359,S00132,Fashion,Sneakers,Premium Brand,2026-01-16,,0.362,5,False,58,895.0,0.711,True,False,14,0.69
L003360,S00442,Fashion,Dresses,Imported Brand,2024-09-06,125.84,0.26,1,False,69,151.0,0.377,False,False,5,0.53
L003361,S00234,Fashion,Sneakers,Mid Brand,2025-11-07,42.19,0.408,1,True,17,551.0,0.181,False,False,3,1.18
L003362,S00009,Sports,Outdoor,Mid Brand,2023-05-27,80.76,0.046,1,False,71,778.0,0.58,False,False,4,0.71
L003363,S00002,Fashion,Watches,Generic,2023-02-23,157.02,0.102,6,False,62,,0.677,True,True,7,1.07
L003364,S00157,Home,Furniture,Private Label,2024-06-21,108.67,0.124,5,False,63,320.0,0.682,False,False,1,13.54
L003365,S00383,Electronics,Mobiles,,2023-02-10,341.98,0.232,9,False,75,290.0,0.487,False,False,5,1.42
L003366,S00244,Fashion,T-Shirts,Private Label,2026-02-07,70.94,0.174,6,False,51,858.0,0.854,False,False,5,0.32
L003367,S00082,Electronics,Cameras,Premium Brand,2024-09-10,699.62,0.217,6,False,51,1028.0,0.706,False,,1,0.49
L003368,S00038,Electronics,Small Appliances,Imported Brand,2024-12-09,1285.42,0.52,8,False,40,1095.0,0.483,False,False,3,5.43
L003369,S00078,Home,Bedding,Private Label,2023-09-09,222.16,0.05,3,False,60,599.0,0.411,False,False,2,14.4
L003370,S00249, Sports ,Outdoor,Private Label,2024-01-25,129.89,0.019,4,False,57,1241.0,0.848,False,True,5,0.5
L003371,S00059,Fashion,Sneakers,Generic,2026-04-07,161.67,0.041,5,True,63,247.0,0.856,True,True,7,0.56
L003372,S00043,Sports,Equipment,,2024-06-06,174.72,0.118,2,False,73,231.0,0.462,,,8,3.5
L003373,S00088,Beauty,Haircare,Mid Brand,2025-10-22,114.48,0.143,2,True,99,903.0,0.475,False,False,2,0.5
L003374,S00001,Electronics,Cameras,Generic,2024-11-01,505.98,0.071,7,False,83,566.0,0.717,False,False,6,0.48
L003375,S00195,Home,Bedding,Mid Brand,2023-07-23,179.61,0.28,5,True,48,291.0,0.664,False,True,4,5.03
L003376,S00395,Home,Bedding,Generic,2025-11-19,237.62,0.254,5,False,48,635.0,0.25,False,False,1,1.63
L003377,S00312,Fashion,Sneakers,Generic,2023-12-02,121.55,0.102,9,False,72,914.0,0.553,False,False,8,1.12
L003378,S00393,Beauty,Haircare,Generic,2025-08-30,83.05,0.066,1,False,98,995.0,0.735,False,False,1,0.27
L003379,S00143,Fashion,Jeans,Imported Brand,2023-12-30,118.25,0.156,3,False,35,1216.0,0.393,True,False,6,0.36
L003380,S00217,Fashion,Abayas,Private Label,2023-11-13,95.01,0.115,8,True,47,467.0,0.539,True,True,7,0.26
L003381,S00252,Home,Furniture,Premium Brand,2023-05-08,109.34,0.011,5,False,37,548.0,0.565,,False,7,9.91
L003382,S00211,Fashion,Sneakers,Generic,2024-11-22,156.69,0.38,5,False,78,181.0,0.294,False,False,4,1.09
L003383,S00418,Fashion,T-Shirts,Private Label,2023-06-08,124.18,0.117,7,False,57,2722.0,0.487,True,True,10,0.59
L003384,S00240,Electronics,Laptops,Generic,2023-02-12,348.43,0.145,2,False,82,786.0,0.737,False,True,4,0.85
L003385,S00300,Beauty,Skincare,Private Label,2023-04-03,52.62,0.134,4,False,58,843.0,,False,False,4,0.09
L003386,S00246,Home,Bedding,Private Label,2023-01-11,231.69,0.039,1,False,46,384.0,0.253,True,False,8,8.85
L003387,S00165,Electronics,Cameras,Generic,2023-10-19,743.27,0.312,4,False,52,536.0,0.644,True,False,2,1.15
L003388,S00415,Home,Furniture,Generic,2024-03-26,200.68,0.122,5,False,51,1250.0,0.863,False,True,9,1.01
L003389,S00096,Fashion,Abayas,Mid Brand,2026-02-23,233.76,0.199,3,True,41,714.0,0.176,False,False,4,0.67
L003390,S00377,Home,Kitchen,,2025-08-31,214.52,0.197,5,True,52,796.0,0.767,False,False,3,13.62
L003391,S00176,Beauty,Haircare,Mid Brand,2025-04-05,77.77,0.125,5,False,82,1068.0,0.404,False,False,5,0.59
L003392,S00116,Fashion,Abayas,Generic,2023-06-20,72.35,0.276,8,False,41,1090.0,0.511,False,False,10,0.9
L003393,S00046,Home,Kitchen,Premium Brand,2024-04-09,323.28,0.024,4,False,49,436.0,0.328,False,False,4,5.57
L003394,S00149,Fashion,Watches,Generic,2023-01-29,281.7,0.332,8,False,47,526.0,0.453,True,False,5,0.8
L003395,S00419,Sports,Activewear,Generic,2026-01-23,439.93,0.092,2,True,58,310.0,0.479,False,False,5,3.84
L003396,S00284,Fashion,Abayas,Generic,2024-12-20,,0.162,3,False,65,1256.0,0.559,,False,11,0.89
L003397,S00043,Beauty,Makeup,Generic,2024-04-10,114.04,0.534,4,False,69,591.0,0.61,False,False,8,0.32
L003398,S00220,Fashion,Watches,Private Label,2025-01-30,245.48,0.285,5,True,102,1040.0,0.765,True,False,6,0.35
L003399,S00255,Electronics,Laptops,Imported Brand,2023-05-04,265.43,0.064,2,False,60,679.0,0.754,False,False,4,0.89
L003400,S00060,Home,Bedding,Mid Brand,2023-07-05,,0.21,5,False,119,1148.0,0.744,False,True,6,4.03
L003401,S00413,Fashion,Watches,Premium Brand,2023-04-20,153.15,0.101,8,False,74,690.0,0.148,False,True,8,0.64
L003402,S00443,Fashion,Watches,Generic,2024-01-21,320.37,0.124,3,False,81,472.0,0.584,True,True,7,0.78
L003403,S00256,Sports,Equipment,Generic,2023-02-19,128.11,0.017,2,False,47,1167.0,0.444,False,True,3,1.03
L003404,S00425,Fashion,Jeans,Private Label,2025-05-10,74.24,0.086,4,False,48,828.0,0.658,True,True,7,0.34
L003405,S00432,Home,Decor,Mid Brand,2024-06-20,314.01,0.016,7,False,93,739.0,0.503,True,False,6,13.4
L003406,S00432,Fashion,Dresses,Generic,2023-09-02,62.0,0.109,5,False,67,639.0,0.502,True,False,9,0.79
L003407,S00374,Fashion,Abayas,Generic,2024-01-27,79.98,0.159,4,False,43,1228.0,0.848,True,False,13,0.51
L003408,S00225,Fashion,T-Shirts,Imported Brand,2023-09-23,123.12,0.264,5,True,66,1255.0,0.598,True,True,16,0.81
L003409,S00444,Beauty,Makeup,Generic,2024-03-21,92.65,0.195,6,False,49,1004.0,0.474,False,False,1,0.79
L003410,S00286, Sports ,Activewear,Premium Brand,2025-12-01,327.03,0.07,3,False,50,341.0,0.479,False,False,1,1.8
L003411,S00256,Electronics,Small Appliances,Generic,2023-11-05,732.29,0.048,6,False,35,,0.481,False,,3,0.25
L003412,S00442,Home,Bedding,Mid Brand,2023-04-10,85.76,0.064,6,False,52,567.0,0.602,False,False,1,10.09
L003413,S00423,Electronics,Mobiles,Premium Brand,2026-05-20,500.98,0.069,5,False,64,1088.0,0.629,False,True,5,4.79
L003414,S00450,Home,Furniture,Mid Brand,2025-08-19,148.96,0.357,4,False,101,1616.0,0.566,True,False,4,3.41
L003415,S00434,Electronics,Laptops,Mid Brand,2025-02-01,158.11,0.272,4,True,40,385.0,0.324,False,False,2,4.91
L003416,S00033,Sports,Equipment,Generic,2024-05-02,84.86,0.311,4,False,55,,1.0,False,True,9,2.92
L003417,S00360,HOME,Decor,Mid Brand,2024-05-04,127.58,0.042,7,True,65,462.0,0.663,False,True,6,11.36
L003418,S00335,Electronics,Cameras,Mid Brand,2025-09-26,351.99,0.193,7,False,88,893.0,0.69,False,False,1,1.3
L003419,S00277,Home,Furniture,,2025-08-31,115.38,0.225,7,True,77,285.0,0.424,False,True,4,6.46
L003420,S00415,Beauty,Makeup,Mid Brand,2025-05-07,24.51,0.044,7,False,81,698.0,,False,False,10,0.09
L003421,S00309,Home,Kitchen,Generic,2026-03-10,217.59,0.007,10,False,33,867.0,0.722,False,True,3,12.37
L003422,S00251,Fashion,Dresses,Mid Brand,2024-11-03,190.3,0.242,4,False,58,811.0,0.507,,False,8,0.21
L003423,S00389,Sports,Outdoor,Imported Brand,2025-04-01,54.97,0.21,3,False,61,463.0,0.657,False,False,3,1.69
L003424,S00449,Electronics,Cameras,Private Label,2023-06-27,396.8,0.238,4,False,36,202.0,0.678,False,False,1,0.49
L003425,S00034,Electronics,Cameras,Generic,2025-06-03,397.98,0.089,2,False,89,583.0,,False,False,3,1.16
L003426,S00055,Fashion,Dresses,Private Label,2025-06-12,26.32,0.072,3,False,56,429.0,0.492,True,False,9,1.08
L003427,S00173, Sports ,Equipment,Generic,2025-09-13,228.89,0.317,12,False,45,660.0,0.92,False,True,6,2.45
L003428,S00424,Electronics,Laptops,Private Label,2023-02-25,480.17,0.097,5,False,60,806.0,0.541,False,False,6,3.15
L003429,S00399,Beauty,Skincare,Premium Brand,2024-01-23,122.08,0.436,5,False,81,776.0,0.66,False,True,4,0.58
L003430,S00384,Fashion,Watches,Mid Brand,2026-04-13,165.61,0.122,5,False,75,723.0,0.635,True,False,8,0.25
L003431,S00398,SPORTS,Activewear,Generic,2023-05-06,212.37,0.008,4,False,57,562.0,0.624,False,False,2,3.13
L003432,S00080,Home,Decor,Private Label,2024-03-31,270.71,0.026,5,False,54,449.0,0.646,False,True,8,14.86
L003433,S00104,Electronics,Small Appliances,Private Label,2023-04-15,651.98,0.643,6,False,77,891.0,0.719,True,True,6,0.15
L003434,S00212,Electronics,Cameras,Generic,2023-08-10,913.83,0.371,3,False,62,,0.776,False,False,5,0.26
L003435,S00231,Fashion,Watches,Mid Brand,2025-10-14,158.95,0.005,6,False,94,427.0,0.547,True,False,4,1.14
L003436,S00282,Home,Furniture,Private Label,2023-12-18,139.93,0.187,6,False,49,194.0,0.331,False,False,2,11.46
L003437,S00114,Home,Decor,Mid Brand,2026-03-05,240.33,0.034,4,False,62,581.0,0.501,False,False,2,11.79
L003438,S00114,Sports,Outdoor,Private Label,2025-03-07,60.1,0.217,4,False,34,333.0,0.478,False,False,5,0.25
L003439,S00205,Fashion,Watches,Generic,2023-07-25,230.46,0.049,10,True,76,785.0,0.638,False,False,11,0.66
L003440,S00415,Beauty,Fragrance,Generic,2023-11-24,108.75,0.173,10,False,70,344.0,0.945,True,False,5,0.71
L003441,S00238,Fashion,Dresses,,2026-05-24,122.67,0.223,3,False,30,449.0,0.584,True,False,12,0.32
L003442,S00252,Sports,Activewear,Mid Brand,2023-11-12,193.97,0.093,5,False,40,546.0,0.565,False,True,2,2.52
L003443,S00073,Fashion,Jeans,Imported Brand,2024-09-04,74.87,0.121,2,False,67,720.0,0.568,True,False,3,0.62
L003444,S00174,Home,Bedding,Mid Brand,2026-04-25,158.61,0.099,4,False,55,594.0,0.646,,False,3,6.43
L003445,S00144,Fashion,T-Shirts,Mid Brand,2023-08-09,184.68,0.103,5,False,89,260.0,0.47,False,False,5,0.62
L003446,S00013,Fashion,T-Shirts,Mid Brand,2025-04-26,73.36,0.182,7,False,44,,0.901,False,True,8,0.73
L003447,S00218,Home,Decor,Private Label,2025-04-06,101.51,0.33,3,False,46,358.0,0.328,True,False,6,4.93
L003448,S00130,Electronics,Headphones,Premium Brand,2023-07-30,203.71,0.213,6,False,75,1165.0,0.729,False,False,5,1.29
L003449,S00290,Fashion,Watches,Mid Brand,2023-03-16,502.28,0.278,2,False,51,161.0,0.555,True,False,7,0.76
L003450,S00259,Sports,Shoes,Private Label,2024-11-01,177.18,0.19,8,True,45,456.0,0.599,False,True,4,1.63
L003451,S00409,Electronics,Cameras,Private Label,2023-07-03,514.85,0.121,1,False,67,430.0,0.447,False,False,4,2.3
L003452,S00214,Beauty,Fragrance,Private Label,2023-05-17,116.65,0.218,2,False,82,1180.0,0.432,False,False,4,0.37
L003453,S00083,Home,Furniture,Generic,2023-09-06,307.86,0.073,6,False,24,589.0,,False,False,7,10.36
L003454,S00333,Electronics,Cameras,Mid Brand,2024-08-04,1035.77,0.394,3,False,75,772.0,0.266,False,False,2,0.85
L003455,S00286,Fashion,Watches,Private Label,2025-10-13,80.52,0.115,4,False,41,372.0,0.352,True,True,7,0.57
L003456,S00387,Fashion,Sneakers,Generic,2023-11-04,56.85,0.253,4,False,41,272.0,0.265,False,False,5,0.78
L003457,S00086,Fashion,Sneakers,Generic,2026-05-09,226.3,0.006,4,True,65,701.0,0.575,True,False,8,1.08
L003458,S00028,Home,Decor,Premium Brand,2026-04-12,399.09,0.122,8,False,76,997.0,0.794,False,True,9,8.21
L003459,S00119,Home,Bedding,Private Label,2024-10-24,145.04,0.356,4,False,48,821.0,0.699,False,True,4,2.55
L003460,S00133,Electronics,Small Appliances,,2023-01-18,442.05,0.205,4,False,74,,0.729,,False,2,0.79
L003461,S00271,Sports,Equipment,Mid Brand,2024-07-21,200.03,0.202,9,False,79,1547.0,0.773,False,True,5,3.48
L003462,S00157,Electronics,Laptops,Mid Brand,2024-02-20,481.13,0.206,7,False,36,701.0,0.397,False,False,5,0.51
L003463,S00362,Fashion,Jeans,Generic,2023-06-16,119.22,0.176,7,False,57,1559.0,0.426,True,True,9,
L003464,S00085,Electronics,Mobiles,Private Label,2023-12-14,1142.31,0.016,2,False,34,548.0,0.581,False,False,1,0.46
L003465,S00091,Electronics,Laptops,Mid Brand,2023-01-10,377.52,0.32,5,False,49,665.0,0.781,False,False,3,0.53
L003466,S00399,Beauty,Skincare,Generic,2025-07-01,93.65,0.228,5,False,31,324.0,0.56,False,False,2,0.52
L003467,S00249,Home,Decor,Premium Brand,2025-02-26,71.97,0.057,6,False,51,400.0,0.832,False,,5,10.7
L003468,S00361,Electronics,Small Appliances,Mid Brand,2023-11-29,698.85,0.058,3,False,71,295.0,0.807,False,False,9,0.21
L003469,S00254,Fashion,Watches,Mid Brand,2024-07-04,248.55,0.134,5,False,60,926.0,,False,False,5,1.0
L003470,S00186,Electronics,Cameras,Private Label,2023-12-16,522.74,0.171,5,True,91,518.0,0.509,False,False,5,0.92
L003471,S00266,Electronics,Small Appliances,Imported Brand,2024-10-15,306.78,0.155,6,True,81,1234.0,0.402,,False,4,0.47
L003472,S00223,Electronics,Laptops,Generic,2025-01-10,171.64,0.317,7,False,76,858.0,0.701,,False,1,1.43
L003473,S00403,Beauty,Fragrance,Generic,2025-12-22,204.91,0.043,5,False,87,565.0,0.904,False,False,1,0.52
L003474,S00098,Home,Bedding,Private Label,2026-02-01,256.84,0.115,6,False,52,374.0,0.736,False,False,3,4.4
L003475,S00130,Sports,Equipment,Generic,2024-04-07,186.3,0.326,11,False,72,374.0,0.996,False,False,2,2.65
L003476,S00116,Fashion,Jeans,Mid Brand,2023-05-03,226.22,0.075,3,False,24,136.0,0.431,True,False,10,0.67
L003477,S00168,Home,Furniture,Mid Brand,2024-12-08,197.36,0.089,7,False,60,739.0,0.761,False,True,6,10.4
L003478,S00399,Beauty,Fragrance,Mid Brand,2024-09-08,132.1,0.453,4,False,45,402.0,0.516,False,False,6,0.3
L003479,S00139,Fashion,Dresses,,2025-11-19,110.51,0.032,4,False,34,685.0,0.968,True,False,14,0.22
L003480,S00236,Electronics,Small Appliances,Private Label,2024-04-15,276.47,0.033,6,False,65,601.0,0.58,False,False,1,1.06
L003481,S00238,Home,Storage,Premium Brand,2023-11-08,349.51,0.09,3,False,72,594.0,0.565,False,False,2,4.15
L003482,S00158,Fashion,Dresses,Private Label,2023-06-11,117.73,0.584,4,False,59,573.0,0.558,,False,7,0.93
L003483,S00275,Fashion,T-Shirts,Generic,2026-03-02,48.58,0.198,7,True,37,122.0,0.522,False,True,7,0.84
L003484,S00231,Home,Kitchen,Imported Brand,2024-09-12,136.58,0.115,1,False,56,395.0,0.721,,False,2,1.44
L003485,S00298,Home,Bedding,Mid Brand,2024-12-04,74.92,0.15,5,False,42,653.0,0.584,False,False,4,7.08
L003486,S00114,Home,Decor,Generic,2024-04-25,250.82,0.099,2,True,56,948.0,0.604,False,True,5,0.99
L003487,S00336,Fashion,T-Shirts,Generic,2023-12-19,73.29,0.182,9,False,62,471.0,0.56,True,False,3,0.49
L003488,S00086,Sports,Activewear,Private Label,2023-07-12,553.61,0.093,5,False,64,680.0,0.698,False,True,3,2.2
L003489,S00294,Fashion,Jeans,Premium Brand,2024-02-04,82.36,0.225,5,False,65,1066.0,0.842,True,True,5,0.69
L003490,S00424,Beauty,Haircare,Generic,2024-02-29,,0.241,4,False,53,628.0,0.706,False,True,3,0.69
L003491,S00406,Beauty,Makeup,Generic,2024-05-07,40.02,0.043,8,False,90,733.0,0.42,False,,5,0.51
L003492,S00378,Sports,Equipment,Premium Brand,2025-04-17,102.95,0.059,10,False,49,1811.0,0.476,False,False,5,0.26
L003493,S00372,Fashion,Abayas,,2025-06-28,76.58,0.12,8,False,46,618.0,0.628,,False,5,0.74
L003494,S00040,Electronics,Mobiles,,2025-01-31,397.89,0.039,3,False,71,567.0,0.533,False,False,2,0.77
L003495,S00272,Home,Kitchen,Generic,2023-02-14,705.58,0.079,5,False,67,315.0,0.623,False,False,5,
